"x","y"
47,260
265,232
134,134
176,113
141,53
106,219
269,264
78,45
64,200
181,117
141,134
56,122
125,28
68,82
192,12
52,227
41,103
201,138
169,109
12,72
67,91
79,161
238,297
110,218
149,128
70,291
184,280
175,61
152,81
223,124
153,64
123,32
50,231
52,115
179,119
48,255
179,61
82,151
63,222
7,52
107,276
254,226
91,42
73,27
242,194
227,253
87,260
154,288
47,229
64,288
266,237
242,221
211,25
239,183
41,79
249,293
133,28
45,84
76,135
154,61
129,286
10,67
32,82
140,32
205,57
137,31
70,177
62,77
269,268
234,271
28,26
91,120
94,293
132,178
66,23
228,104
192,281
36,84
214,267
188,286
208,68
245,224
221,129
108,138
272,259
228,159
188,7
144,49
231,248
40,99
85,293
81,48
163,283
218,37
54,81
242,296
235,273
84,139
215,30
149,135
44,263
73,238
239,297
229,58
51,275
214,63
221,267
22,29
137,38
154,131
109,131
232,83
217,128
41,33
149,183
31,23
164,129
67,55
163,64
41,93
223,121
120,134
87,297
59,208
40,92
253,215
229,79
173,59
197,282
38,49
152,88
242,227
25,25
239,243
223,266
37,21
12,36
71,241
114,220
180,122
70,241
89,43
150,78
146,57
96,295
204,65
187,124
218,35
152,130
230,252
120,27
65,182
33,22
44,239
217,294
225,89
264,236
4,63
69,65
163,100
167,286
210,278
71,57
185,56
135,42
171,286
241,182
197,64
107,127
231,106
72,296
241,211
232,241
155,5
175,113
128,284
134,281
211,41
116,213
234,168
262,239
138,47
179,7
57,219
164,106
221,78
240,294
84,255
150,61
80,47
215,293
257,221
98,122
145,184
167,105
237,180
246,196
74,280
196,277
80,298
142,17
112,274
168,106
64,27
220,260
7,39
47,276
183,126
267,241
229,247
232,67
207,141
8,42
232,168
69,165
108,129
224,152
36,22
72,242
11,66
209,140
171,136
14,32
242,224
17,76
146,12
66,124
257,285
52,118
57,118
108,277
220,75
204,67
154,8
226,117
216,72
239,187
65,219
81,30
217,289
193,285
51,229
41,27
158,285
72,239
243,192
228,48
149,9
121,283
240,196
50,20
245,186
225,260
149,286
27,24
91,297
41,87
45,105
190,4
65,234
192,136
137,21
71,290
168,287
88,268
262,235
88,39
6,44
230,82
84,46
104,145
46,255
207,22
64,230
229,90
172,7
229,69
196,12
244,184
167,58
226,293
30,22
108,276
130,134
62,179
86,135
63,287
77,110
219,42
117,139
170,7
20,31
75,297
73,163
227,94
171,129
90,299
169,134
242,210
148,7
181,131
242,295
240,185
141,51
81,137
47,239
243,219
241,180
240,217
17,27
67,87
139,288
80,255
9,34
56,24
264,245
257,288
64,208
236,183
183,118
85,151
66,194
204,31
204,35
234,244
112,212
258,288
230,97
87,44
70,171
63,80
96,146
209,52
66,62
231,86
214,144
69,280
226,74
63,213
107,132
37,92
212,24
169,174
240,190
96,296
151,91
152,288
238,179
231,162
213,48
84,261
49,111
181,61
210,61
11,40
182,119
204,61
173,4
21,81
120,140
46,112
140,286
220,74
40,23
239,179
19,73
44,81
245,281
134,166
160,100
139,36
244,212
49,78
228,87
226,103
230,268
183,132
68,180
3,52
244,222
142,286
107,278
160,283
102,141
155,285
83,257
85,115
57,74
73,236
43,20
134,23
157,95
225,120
239,296
62,188
151,60
229,251
60,221
198,60
62,79
202,13
145,56
153,87
229,99
141,18
182,215
176,131
111,139
226,64
227,50
43,252
57,77
226,112
175,117
267,265
40,101
190,212
95,144
186,214
86,31
151,9
67,60
189,280
142,170
57,286
75,28
260,284
169,2
106,145
70,175
100,35
139,39
206,66
165,4
212,291
67,220
243,202
46,264
84,254
140,179
224,158
130,29
82,299
210,51
93,35
191,58
95,149
247,210
226,81
204,63
108,49
122,135
213,151
161,135
184,57
215,273
118,29
90,264
206,279
194,141
152,283
248,215
22,25
189,286
83,258
137,209
217,146
239,226
66,26
117,30
265,267
70,97
134,39
140,27
55,226
56,283
61,124
78,134
139,180
126,32
156,6
230,165
198,144
72,161
145,58
217,287
241,293
73,170
151,288
144,175
8,37
141,40
175,285
78,105
253,217
229,91
43,241
225,56
190,140
177,5
121,282
237,275
115,34
107,33
215,48
62,218
221,77
78,249
53,224
90,36
54,116
45,85
229,295
82,250
95,120
231,73
241,277
100,293
56,276
227,110
4,46
63,90
156,135
225,159
128,285
64,202
43,19
209,135
82,160
173,61
212,283
96,117
62,68
50,266
90,142
172,286
128,137
59,25
226,102
227,84
62,201
192,63
251,290
163,133
111,284
86,36
129,185
94,298
193,61
239,221
233,77
141,23
240,212
63,74
92,149
184,58
263,240
114,282
108,211
188,124
227,112
64,179
162,96
153,128
214,270
187,220
128,184
236,238
82,41
83,138
154,90
109,144
245,204
221,269
139,40
28,83
62,185
229,160
56,282
97,119
80,36
62,187
186,123
8,61
57,277
170,107
99,37
208,28
84,115
197,58
178,57
68,56
43,79
241,278
48,265
147,51
147,167
236,177
255,286
265,238
165,104
205,51
233,164
150,5
109,284
46,252
184,62
102,34
158,135
28,24
105,272
99,266
179,60
50,233
61,185
139,176
62,72
195,9
204,145
75,131
60,198
226,65
46,24
16,31
222,265
230,61
82,47
242,222
32,26
69,166
241,215
230,83
193,134
214,152
182,9
144,135
149,70
198,14
8,54
126,131
14,71
5,58
164,75
64,192
55,80
8,49
69,281
65,67
227,298
203,16
222,118
175,287
147,283
240,232
163,286
155,10
211,38
127,132
73,52
89,118
74,50
13,32
22,80
162,288
15,28
232,251
230,298
195,11
89,40
255,291
226,259
267,277
265,246
127,285
143,50
96,38
267,256
267,257
97,37
210,138
247,295
117,134
65,90
232,99
139,18
227,77
87,295
103,30
221,154
186,4
250,293
19,28
50,110
62,125
160,97
24,78
147,285
240,188
56,117
63,71
19,75
212,33
230,256
114,132
113,137
144,52
138,185
78,104
55,277
224,255
136,135
38,100
50,280
260,281
237,179
186,5
215,134
64,80
207,25
23,70
97,35
228,265
248,295
41,107
261,282
166,129
253,219
48,237
224,112
14,34
11,71
128,25
77,33
2,56
21,74
50,116
265,279
107,58
69,58
196,16
116,277
87,115
66,92
270,248
83,293
150,88
63,23
243,197
225,96
68,57
158,63
260,280
151,72
151,86
217,69
154,287
199,64
236,168
214,24
116,33
228,248
271,253
140,132
175,115
91,39
156,288
110,278
115,31
267,242
155,87
231,161
67,94
195,64
230,167
235,246
97,40
88,150
140,129
256,227
80,293
156,69
229,53
240,278
80,247
241,294
233,86
138,23
196,60
102,292
105,215
94,36
183,61
198,12
228,160
270,250
131,166
154,66
111,30
245,203
76,161
248,292
72,49
37,22
226,158
217,74
246,291
145,168
119,284
135,21
212,67
78,245
36,19
162,104
154,92
143,135
176,62
236,167
245,185
45,260
158,100
227,159
42,79
112,139
95,34
185,138
229,96
215,32
200,141
265,235
231,69
174,131
171,105
227,262
53,83
144,131
105,33
156,4
107,272
149,166
160,132
246,290
128,133
230,250
155,7
62,78
214,284
73,168
173,6
185,284
65,66
203,25
47,111
216,154
180,281
91,142
47,241
102,146
237,240
222,46
224,106
161,6
213,284
132,132
216,289
218,295
62,209
229,87
234,253
226,91
227,164
230,76
230,94
107,141
150,55
65,202
14,76
224,51
80,136
146,73
7,56
193,137
206,67
231,87
231,92
222,38
174,56
188,136
207,144
233,72
103,144
158,284
113,34
208,18
255,221
103,274
197,279
45,24
214,44
54,280
80,103
176,2
175,137
212,272
239,194
259,229
76,297
191,7
173,283
195,7
246,208
128,180
62,27
83,273
181,56
52,271
227,56
186,61
25,78
174,286
183,5
60,125
148,78
3,54
239,224
173,133
65,76
41,91
191,284
88,259
190,213
219,126
227,295
103,272
71,231
46,248
179,134
69,30
150,9
196,143
42,88
230,84
161,128
160,130
238,294
107,125
168,133
212,132
250,291
227,95
222,37
241,206
12,40
223,53
184,120
171,131
134,176
203,26
48,78
230,159
48,253
186,127
226,120
227,86
139,15
124,29
87,37
227,61
35,58
230,162
167,134
133,284
152,91
216,38
241,233
168,61
239,237
39,88
239,225
98,273
9,38
28,22
113,29
108,131
116,30
227,257
149,184
163,168
193,141
98,267
52,81
229,258
255,225
32,81
212,268
232,75
113,129
68,63
232,171
197,142
201,58
4,58
174,6
236,247
78,248
75,107
81,251
31,80
135,135
202,55
148,83
88,42
134,30
173,63
110,135
212,145
139,29
177,134
87,138
41,39
208,272
132,30
73,48
82,295
228,260
44,258
91,116
229,112
163,2
54,23
74,52
111,281
256,290
16,75
80,51
130,137
123,139
157,75
75,277
218,41
18,26
189,57
73,49
223,74
164,100
6,54
190,217
161,2
190,131
227,70
96,272
215,286
42,86
61,198
237,230
42,85
223,81
229,165
66,59
94,294
166,106
77,247
74,127
249,220
219,76
125,139
152,83
70,294
55,20
76,279
64,127
38,98
128,132
156,66
263,272
108,280
223,151
231,97
225,110
104,292
220,267
61,278
230,99
73,241
136,288
96,121
203,12
48,83
209,45
129,30
153,288
242,191
208,53
124,133
129,25
232,98
238,292
52,230
246,217
61,196
228,264
59,26
58,27
48,254
236,273
246,203
47,257
156,64
8,50
217,129
113,133
131,132
221,266
239,292
39,95
92,261
127,138
224,88
164,133
252,287
221,124
78,132
164,284
168,284
238,295
115,136
170,1
259,279
212,42
243,203
129,138
88,270
75,164
166,133
80,133
51,223
267,266
41,99
56,281
171,113
229,113
171,285
73,245
62,67
117,137
219,156
227,91
113,138
265,248
249,288
139,283
228,80
45,23
235,248
146,80
230,293
185,219
223,267
165,57
43,22
191,11
221,41
256,229
56,120
179,135
225,64
226,82
131,185
112,141
262,226
203,145
46,20
144,181
38,20
165,99
216,37
225,100
160,61
146,46
232,85
224,258
153,89
164,98
66,78
142,44
67,288
56,219
176,282
144,45
263,242
183,285
241,217
99,270
4,49
226,105
63,221
69,178
199,12
222,294
147,284
98,126
42,256
96,36
227,55
70,96
130,133
136,175
68,174
137,41
162,167
189,12
66,178
114,213
76,244
213,66
97,36
3,51
92,143
56,226
83,151
203,141
239,220
97,142
220,157
195,137
203,140
104,285
185,8
135,177
243,233
145,14
145,45
186,128
225,91
82,134
192,138
168,7
75,241
161,285
206,15
13,36
199,143
100,145
94,34
147,53
139,22
178,58
5,57
107,28
148,168
148,132
204,16
227,261
168,108
43,95
62,285
229,78
46,81
261,232
242,293
229,94
98,33
229,86
55,224
218,38
164,132
202,278
147,75
63,211
185,209
85,258
221,75
14,68
175,131
79,295
206,54
187,61
217,134
118,26
149,57
62,195
91,36
156,128
268,263
52,226
48,21
232,78
109,283
241,221
65,58
136,41
96,264
71,237
46,270
262,227
159,62
197,10
110,127
119,32
221,48
113,213
150,58
92,139
190,281
181,287
222,119
141,136
92,117
237,296
206,143
268,245
159,288
228,64
62,200
135,183
73,106
88,140
110,33
129,280
173,112
24,77
233,271
214,151
221,45
205,143
220,264
72,31
41,23
17,30
63,183
204,23
227,266
64,289
62,204
155,283
15,36
134,24
237,170
173,56
10,44
247,290
68,175
148,11
114,275
173,75
213,280
220,270
88,152
67,178
204,55
78,44
150,135
148,14
183,136
264,271
115,217
224,46
226,73
88,136
253,220
25,81
117,140
166,130
86,271
71,94
86,293
176,5
66,122
187,139
65,84
150,182
223,125
54,285
117,216
133,184
68,88
108,127
75,33
146,52
121,139
68,130
50,228
33,20
108,29
203,275
133,134
65,230
212,143
183,217
143,53
170,58
113,92
231,77
141,284
118,139
54,76
117,138
237,167
64,181
226,98
226,78
66,67
47,261
67,90
80,132
129,132
231,271
46,238
53,121
242,178
65,291
214,134
62,197
211,287
3,56
61,280
228,77
196,13
64,124
172,132
182,135
232,252
81,298
154,285
224,93
144,46
38,82
142,135
241,191
73,127
139,285
54,117
180,2
183,122
7,69
168,4
118,134
51,21
164,168
153,11
58,281
231,298
150,286
206,52
206,57
83,299
257,228
268,255
77,29
98,35
128,134
245,199
160,287
47,230
101,290
176,118
7,62
259,222
62,81
147,182
142,287
210,271
159,93
207,20
190,5
243,229
258,227
156,67
225,296
68,68
153,134
65,288
132,181
167,63
65,208
60,202
86,113
224,294
5,66
92,151
114,32
68,28
214,268
233,170
79,164
96,118
161,283
156,2
59,75
138,287
115,275
149,283
25,27
212,37
101,125
150,84
204,278
55,22
204,53
229,98
160,102
262,231
147,286
83,47
