"x","y"
262,692
384,624
344,85
7,309
669,214
603,599
199,527
429,39
740,318
403,522
448,741
374,577
730,287
384,761
247,102
451,731
566,665
724,284
602,139
573,383
561,220
333,211
323,368
46,365
221,700
187,592
450,55
283,564
228,575
543,391
160,571
670,464
263,634
205,477
673,236
342,359
232,672
212,94
192,640
366,401
177,395
370,654
522,429
125,108
470,392
662,285
201,383
300,751
375,585
622,593
151,569
253,614
261,726
497,454
72,184
174,396
522,383
111,387
335,333
299,571
426,272
698,241
241,691
458,489
85,376
708,239
706,244
211,629
39,348
578,643
220,699
732,293
565,665
370,232
286,51
154,431
713,385
181,606
68,193
516,709
390,752
322,625
322,377
320,701
323,609
109,445
95,465
231,99
288,491
345,375
222,100
310,750
74,203
288,560
286,635
408,519
526,391
605,126
344,397
180,110
221,38
236,25
324,356
740,352
523,446
340,115
250,731
596,639
707,254
444,49
218,605
737,330
663,501
93,549
409,750
423,290
523,431
644,530
460,319
79,530
186,394
176,374
557,298
118,394
740,329
478,69
738,300
66,509
631,570
250,623
112,442
433,405
307,485
489,335
264,72
90,548
198,671
150,187
644,529
269,190
206,687
45,204
728,269
456,737
330,143
657,504
535,696
730,285
324,357
443,401
658,297
350,346
361,663
276,194
535,694
574,386
528,267
618,310
343,354
363,363
392,166
258,194
293,755
34,214
197,671
396,764
747,345
367,452
355,543
276,111
298,119
413,24
80,195
515,708
22,241
676,400
187,74
250,69
594,617
556,398
514,391
204,396
245,735
412,757
21,327
202,102
613,596
518,710
367,445
275,565
213,625
248,66
323,134
206,451
296,113
178,567
69,522
313,5
589,621
146,182
191,407
740,339
216,329
245,27
205,684
166,448
247,684
505,709
206,375
59,364
333,553
164,429
104,389
207,573
487,736
620,594
256,727
707,251
479,725
340,374
132,573
230,318
360,537
510,362
443,508
20,250
228,105
669,483
22,238
99,161
208,390
217,592
421,508
295,49
92,133
582,124
584,650
202,418
177,194
363,552
524,138
353,371
261,568
578,128
177,96
405,516
335,411
748,336
294,9
671,481
666,492
650,174
166,101
131,109
215,92
377,243
360,225
238,674
143,429
625,572
390,202
328,206
354,675
121,187
724,374
455,747
335,749
339,358
219,589
502,719
640,553
266,506
327,548
332,211
270,643
337,96
239,730
18,340
32,221
265,639
536,412
510,115
442,314
662,519
168,575
152,579
365,9
427,410
169,441
38,230
196,401
288,704
64,190
562,227
237,68
340,338
19,240
738,295
315,702
512,370
600,309
368,762
205,425
459,312
171,530
483,382
364,10
178,387
294,42
179,572
460,62
424,304
521,428
12,278
64,376
282,655
676,218
204,86
239,715
86,167
225,41
497,248
273,503
367,451
208,203
310,709
263,24
88,181
191,437
359,677
520,391
76,180
339,384
25,237
13,244
585,359
167,387
641,554
273,745
192,468
532,281
396,759
449,313
86,545
331,127
223,49
151,115
333,340
262,571
176,453
348,225
547,119
340,370
211,584
497,710
129,393
673,445
366,155
93,180
364,221
129,562
432,265
330,6
502,450
343,466
673,407
716,388
574,653
185,197
552,288
383,16
594,128
343,553
495,336
298,2
207,688
76,529
8,305
101,551
351,763
47,205
96,523
105,546
241,619
596,623
289,709
352,457
421,285
472,394
417,273
285,660
665,482
11,276
183,618
608,143
688,233
563,211
360,387
429,740
208,675
90,161
483,236
216,648
341,553
498,95
493,344
322,345
265,733
727,375
425,306
284,648
470,480
115,564
198,436
470,478
400,429
342,361
243,572
617,588
31,234
668,275
229,723
379,618
720,383
222,638
662,273
223,47
361,668
284,664
153,113
346,389
71,487
153,407
194,662
657,487
348,335
181,580
320,643
329,11
450,498
154,386
431,739
360,418
398,182
428,742
269,51
639,531
560,124
542,425
714,394
410,754
91,150
188,629
617,312
194,368
237,106
163,420
229,665
312,197
456,54
617,586
213,690
568,179
316,631
178,87
328,471
173,98
320,350
472,236
489,93
287,45
10,315
321,332
626,579
454,750
612,308
81,160
432,37
532,698
359,768
273,116
334,551
453,255
96,387
368,753
724,367
453,496
274,55
743,310
184,368
319,550
208,372
45,212
334,205
281,52
181,612
673,413
558,119
220,701
306,201
204,670
82,545
194,658
621,314
586,630
188,406
502,388
240,675
105,447
372,19
290,119
187,584
234,710
142,430
85,463
267,117
354,226
655,514
733,368
318,123
554,298
189,411
122,569
348,370
286,700
439,307
496,727
34,350
362,409
521,442
171,386
732,349
650,514
193,422
80,480
735,318
318,563
607,325
185,404
384,600
545,670
206,98
440,754
181,80
556,404
293,627
660,511
250,687
313,556
175,575
175,193
198,678
208,376
273,638
299,710
24,247
197,634
208,581
306,558
355,224
215,696
454,498
665,283
185,393
609,324
141,107
643,524
197,526
20,240
727,376
566,301
305,560
61,365
216,334
140,389
257,630
356,145
50,211
573,119
239,681
26,225
174,403
181,79
258,500
354,144
180,528
126,395
675,251
81,538
348,393
115,124
158,574
34,354
563,393
612,604
203,693
235,728
509,373
373,646
346,685
255,113
563,391
589,125
60,196
674,222
332,144
327,319
529,424
210,671
343,96
153,575
310,712
284,646
678,218
318,633
727,379
554,118
322,372
276,741
529,391
331,324
678,402
329,339
550,675
353,334
200,361
488,237
669,460
114,181
721,256
568,661
656,493
667,203
495,245
132,112
190,355
523,392
190,74
484,720
213,680
522,427
436,503
429,399
619,312
369,654
68,386
396,420
57,195
343,754
133,527
248,506
386,760
292,624
490,90
327,310
80,375
148,179
587,311
189,363
19,338
272,105
229,190
285,709
368,234
377,529
198,666
200,621
642,561
643,553
310,11
318,0
209,690
672,275
388,223
178,91
427,514
521,698
251,517
578,640
225,650
104,393
637,159
410,528
267,506
281,499
487,340
106,117
301,41
201,94
471,67
603,619
456,258
342,406
387,12
312,752
663,505
218,645
9,313
196,658
254,573
122,442
417,302
464,491
375,168
176,528
237,107
699,408
575,385
91,551
137,443
502,709
93,388
467,484
284,190
88,467
676,450
457,733
578,646
643,305
182,576
724,389
341,340
671,203
447,49
360,156
677,259
526,394
676,428
725,271
612,605
454,45
390,435
115,555
686,233
229,668
206,576
454,58
441,50
312,569
517,703
266,503
204,660
344,332
156,386
365,7
319,640
192,631
352,145
447,45
302,645
286,650
16,312
432,303
609,317
288,659
501,715
202,408
176,574
521,110
389,224
392,176
183,408
366,563
534,391
339,215
323,561
531,418
562,391
14,265
269,735
12,298
262,25
305,567
385,526
201,685
409,519
147,563
185,638
91,134
490,382
153,418
140,395
222,40
477,76
374,596
266,738
200,400
482,238
301,570
738,301
258,629
451,55
349,411
492,341
357,144
216,689
240,193
448,504
368,11
364,3
311,126
647,531
332,126
469,314
342,390
362,450
316,635
215,625
292,664
72,376
383,619
14,301
45,205
287,667
359,558
466,732
346,554
621,604
492,728
266,51
311,666
451,263
473,232
664,493
489,244
105,557
324,366
40,212
392,188
302,753
78,543
160,442
197,635
372,639
676,402
58,373
153,382
294,742
325,607
108,122
388,162
37,356
164,185
176,527
704,253
301,9
560,657
290,4
328,323
479,478
395,180
418,32
449,248
220,638
676,438
680,439
741,329
210,45
212,415
323,383
337,698
527,399
582,641
254,106
237,195
444,501
511,718
286,756
107,116
157,569
254,735
486,460
311,47
397,205
421,512
345,210
569,655
726,285
212,581
386,529
515,264
607,314
680,418
498,249
129,383
558,672
20,251
100,135
21,329
186,410
270,16
533,280
310,647
532,425
313,557
72,199
314,630
180,418
496,247
652,298
477,73
358,143
441,52
581,372
322,761
319,330
18,282
159,411
335,147
559,130
19,252
352,548
482,391
605,329
15,238
341,71
515,129
528,705
579,309
158,403
735,344
681,422
311,567
401,208
240,492
491,338
471,241
203,668
359,750
330,65
668,488
113,388
736,302
127,439
97,389
565,227
532,394
243,33
339,138
453,737
201,432
738,323
650,172
184,526
676,446
194,398
646,535
276,709
387,434
348,334
231,705
552,673
548,122
441,500
468,237
665,289
23,249
320,483
357,147
680,415
555,390
183,378
575,121
732,284
247,728
245,615
640,567
540,280
173,195
730,369
181,476
392,13
239,719
325,597
694,404
573,221
342,109
519,449
403,530
172,369
292,7
394,529
340,762
309,5
426,294
255,633
142,385
376,536
379,537
4,279
320,552
70,373
729,282
338,339
674,258
188,586
176,82
680,455
135,443
392,181
200,97
9,276
197,657
152,377
485,478
494,82
51,217
603,308
477,395
192,423
675,239
164,435
520,378
541,281
551,394
477,385
286,652
42,208
466,74
517,446
126,394
647,158
104,553
314,202
182,85
664,180
203,689
227,669
608,602
481,243
191,591
202,353
214,494
174,459
356,688
601,320
654,515
18,326
670,247
188,608
413,526
555,206
376,447
436,397
333,558
540,422
565,230
412,280
301,563
415,521
504,370
652,292
650,283
176,378
327,200
272,636
288,740
353,354
10,259
373,621
470,235
574,237
90,471
26,348
726,382
338,218
229,495
145,567
220,201
342,391
115,563
551,681
429,412
586,306
27,233
228,522
620,583
180,372
736,356
215,199
596,632
185,590
640,561
123,531
410,748
271,8
285,16
445,397
353,538
148,180
192,102
277,118
205,402
586,650
132,561
588,320
496,455
199,417
497,106
223,607
308,646
566,667
383,7
165,184
298,641
638,313
590,131
421,750
280,645
231,676
188,188
586,308
729,270
485,242
153,425
45,358
450,247
550,203
74,531
122,393
519,120
297,49
123,446
353,413
327,359
230,672
644,554
439,35
522,130
552,410
439,740
190,423
616,319
305,763
278,118
486,479
409,18
188,574
616,305
80,374
198,396
334,389
505,395
205,58
360,554
191,523
215,650
385,174
551,201
506,447
185,195
232,583
180,577
332,381
241,496
275,23
611,330
7,255
361,382
540,689
242,520
620,318
451,735
172,94
715,265
457,488
370,653
499,452
216,688
677,445
203,434
622,582
142,183
384,764
729,263
231,96
508,114
184,87
484,729
91,382
253,725
61,500
293,192
131,435
556,302
664,280
160,178
709,250
391,218
541,423
346,324
143,578
135,182
565,311
143,575
12,245
601,343
632,575
729,365
79,543
451,734
739,295
600,131
172,571
345,340
284,669
194,104
211,198
223,43
524,698
235,582
560,671
242,108
180,192
559,204
327,614
347,12
217,203
722,252
500,451
548,116
441,511
50,372
131,176
318,705
389,756
255,501
492,92
352,553
358,542
376,633
195,424
739,346
321,324
588,635
608,329
187,599
185,649
462,66
137,106
312,12
233,684
359,375
584,367
528,395
580,243
355,401
562,676
197,597
276,115
388,226
210,98
355,140
235,723
407,420
152,393
28,239
15,288
104,184
179,76
168,455
547,279
355,339
441,498
148,431
32,242
99,559
405,15
263,496
161,531
126,447
217,691
404,750
96,136
260,580
174,395
504,456
62,521
650,511
245,694
665,262
238,491
203,376
220,341
158,108
454,730
259,61
237,104
399,531
232,719
566,221
342,372
704,391
329,318
569,238
309,559
598,122
364,372
193,637
247,572
219,336
273,193
140,177
199,574
259,191
344,361
97,455
410,750
198,99
229,572
285,667
598,316
651,538
570,378
227,326
509,448
200,356
248,687
346,212
661,194
67,205
251,699
325,618
67,504
306,205
194,622
355,410
188,408
322,340
731,348
646,532
336,332
197,425
463,736
212,634
457,238
224,666
419,280
303,558
201,99
602,627
362,555
497,102
494,249
179,579
432,408
353,757
180,389
348,455
137,109
393,222
210,688
358,349
443,746
612,590
537,281
668,255
17,253
273,645
226,654
187,439
298,649
270,113
666,493
659,293
521,443
237,667
549,682
318,126
17,233
416,756
204,418
518,430
715,379
274,195
425,41
256,65
82,181
648,534
209,577
191,195
192,97
177,403
40,216
649,511
271,19
319,596
112,554
491,722
347,215
353,751
10,265
154,390
111,185
189,424
556,119
268,707
523,385
526,399
312,117
337,554
185,591
397,188
551,118
390,223
325,327
542,279
123,436
740,312
442,310
568,385
381,443
224,704
677,425
227,663
350,413
674,225
328,135
458,746
499,714
740,336
421,286
252,513
303,202
463,61
282,654
194,600
535,684
278,494
732,270
520,439
631,148
175,530
290,630
277,17
697,396
335,395
679,242
366,226
433,407
305,755
359,681
206,680
719,384
574,232
378,610
314,747
479,477
489,717
562,396
233,713
154,103
259,574
193,473
394,195
339,145
566,220
316,612
260,62
188,94
180,102
365,156
329,5
277,501
358,226
315,670
29,328
336,388
386,170
355,768
238,514
498,247
332,598
296,486
671,214
102,522
550,411
62,364
151,433
340,11
284,187
339,399
337,366
513,108
317,622
207,346
75,532
88,379
165,422
144,394
679,212
680,242
231,659
342,552
328,136
376,584
271,500
627,142
423,756
454,251
315,333
185,648
658,488
